"Z_MAPA10";"ROHY";"X_JTSK";"Y_JTSK"
"01-23-01";"3_PD";940082,24;850395,97
"01-23-01";"4_LD";939361,82;855058,64
"01-23-02";"1_LH";936326,35;849818,68
"01-23-02";"2_PH";937046,31;845158,97
"01-23-02";"3_PD";940802,67;845733,29
"01-23-02";"4_LD";940082,24;850395,97
"01-23-03";"1_LH";937046,31;845158,97
"01-23-03";"2_PH";937766,28;840499,27
"01-23-03";"3_PD";941523,09;841070,62
"01-23-03";"4_LD";940802,67;845733,29
"01-23-04";"1_LH";937766,28;840499,27
"01-23-04";"2_PH";938486,25;835839,56
"01-23-04";"3_PD";942243,52;836407,95
"01-23-04";"4_LD";941523,09;841070,62
"01-23-05";"1_LH";938486,25;835839,56
"01-23-05";"2_PH";939206,21;831179,85
"01-23-05";"3_PD";942963,94;831745,28
"01-23-05";"4_LD";942243,52;836407,95
"01-23-06";"1_LH";939361,82;855058,64
"01-23-06";"2_PH";940082,24;850395,97
"01-23-06";"3_PD";943838,14;850973,25
"01-23-06";"4_LD";943117,25;855638,89
"01-23-07";"1_LH";940082,24;850395,97
"01-23-07";"2_PH";940802,67;845733,29
"01-23-07";"3_PD";944559,02;846307,61
"01-23-07";"4_LD";943838,14;850973,25
"01-23-08";"1_LH";940802,67;845733,29
"01-23-08";"2_PH";941523,09;841070,62
"01-23-08";"3_PD";945279,90;841641,98
"01-23-08";"4_LD";944559,02;846307,61
"01-23-09";"1_LH";941523,09;841070,62
"01-23-09";"2_PH";942243,52;836407,95
"01-23-09";"3_PD";946000,79;836976,34
"01-23-09";"4_LD";945279,90;841641,98
"01-23-10";"1_LH";942243,52;836407,95
"01-23-10";"2_PH";942963,94;831745,28
"01-23-10";"3_PD";946721,67;832310,70
"01-23-10";"4_LD";946000,79;836976,34
"01-23-11";"1_LH";943117,25;855638,89
"01-23-11";"2_PH";943838,14;850973,25
"01-23-11";"3_PD";947594,03;851550,53
"01-23-11";"4_LD";946872,69;856219,14
"01-23-12";"1_LH";943838,14;850973,25
"01-23-12";"2_PH";944559,02;846307,61
"01-23-12";"3_PD";948315,37;846881,93
"01-23-12";"4_LD";947594,03;851550,53
"01-23-13";"1_LH";944559,02;846307,61
"01-23-13";"2_PH";945279,90;841641,98
"01-23-13";"3_PD";949036,72;842213,33
"01-23-13";"4_LD";948315,37;846881,93
"01-23-14";"1_LH";945279,90;841641,98
"01-23-14";"2_PH";946000,79;836976,34
"01-23-14";"3_PD";949758,06;837544,73
"01-23-14";"4_LD";949036,72;842213,33
"01-23-15";"1_LH";946000,79;836976,34
"01-23-15";"2_PH";946721,67;832310,70
"01-23-15";"3_PD";950479,40;832876,13
"01-23-15";"4_LD";949758,06;837544,73
"01-23-16";"1_LH";946872,69;856219,14
"01-23-16";"2_PH";947594,03;851550,53
"01-23-16";"3_PD";951349,93;852127,82
"01-23-16";"4_LD";950628,13;856799,39
"01-23-17";"1_LH";947594,03;851550,53
"01-23-17";"2_PH";948315,37;846881,93
"01-23-17";"3_PD";952071,73;847456,25
"01-23-17";"4_LD";951349,93;852127,82
"01-23-18";"1_LH";948315,37;846881,93
"01-23-18";"2_PH";949036,72;842213,33
"01-23-18";"3_PD";952793,53;842784,69
"01-23-18";"4_LD";952071,73;847456,25
"01-23-19";"1_LH";949036,72;842213,33
"01-23-19";"2_PH";949758,06;837544,73
"01-23-19";"3_PD";953515,33;838113,12
"01-23-19";"4_LD";952793,53;842784,69
"01-23-20";"1_LH";949758,06;837544,73
"01-23-20";"2_PH";950479,40;832876,13
"01-23-20";"3_PD";954237,13;833441,55
"01-23-20";"4_LD";953515,33;838113,12
"01-23-21";"1_LH";950628,13;856799,39
"01-23-21";"2_PH";951349,93;852127,82
"01-23-21";"3_PD";955105,82;852705,10
"01-23-21";"4_LD";954383,57;857379,64
"01-23-22";"1_LH";951349,93;852127,82
"01-23-22";"2_PH";952071,73;847456,25
"01-23-22";"3_PD";955828,08;848030,57
"01-23-22";"4_LD";955105,82;852705,10
"01-23-23";"1_LH";952071,73;847456,25
"01-23-23";"2_PH";952793,53;842784,69
"01-23-23";"3_PD";956550,34;843356,04
"01-23-23";"4_LD";955828,08;848030,57
"01-23-24";"1_LH";952793,53;842784,69
"01-23-24";"2_PH";953515,33;838113,12
"01-23-24";"3_PD";957272,60;838681,51
"01-23-24";"4_LD";956550,34;843356,04
"01-23-25";"1_LH";953515,33;838113,12
"01-23-25";"2_PH";954237,13;833441,55
"01-23-25";"3_PD";957994,85;834006,98
"01-23-25";"4_LD";957272,60;838681,51
"01-24-01";"1_LH";939206,21;831179,85
"01-24-01";"2_PH";939926,18;826520,15
"01-24-01";"3_PD";943684,37;827082,61
"01-24-01";"4_LD";942963,94;831745,28
"01-24-02";"1_LH";939926,18;826520,15
"01-24-02";"2_PH";940646,15;821860,44
"01-24-02";"3_PD";944404,79;822419,93
"01-24-02";"4_LD";943684,37;827082,61
"01-24-03";"1_LH";940646,15;821860,44
"01-24-03";"2_PH";941366,11;817200,73
"01-24-03";"3_PD";945125,22;817757,26
"01-24-03";"4_LD";944404,79;822419,93
"01-24-04";"1_LH";941366,11;817200,73
"01-24-04";"2_PH";942086,08;812541,02
"01-24-04";"3_PD";945845,64;813094,59
"01-24-04";"4_LD";945125,22;817757,26
"01-24-05";"1_LH";942086,08;812541,02
"01-24-05";"2_PH";942806,05;807881,32
"01-24-05";"3_PD";946566,07;808431,92
"01-24-05";"4_LD";945845,64;813094,59
"01-24-06";"1_LH";942963,94;831745,28
"01-24-06";"2_PH";943684,37;827082,61
"01-24-06";"3_PD";947442,55;827645,07
"01-24-06";"4_LD";946721,67;832310,70
"01-24-07";"1_LH";943684,37;827082,61
"01-24-07";"2_PH";944404,79;822419,93
"01-24-07";"3_PD";948163,44;822979,43
"01-24-07";"4_LD";947442,55;827645,07
"01-24-08";"1_LH";944404,79;822419,93
"01-24-08";"2_PH";945125,22;817757,26
"01-24-08";"3_PD";948884,32;818313,79
"01-24-08";"4_LD";948163,44;822979,43
"01-24-09";"1_LH";945125,22;817757,26
"01-24-09";"2_PH";945845,64;813094,59
"01-24-09";"3_PD";949605,20;813648,15
"01-24-09";"4_LD";948884,32;818313,79
"01-24-10";"1_LH";945845,64;813094,59
"01-24-10";"2_PH";946566,07;808431,92
"01-24-10";"3_PD";950326,09;808982,52
"01-24-10";"4_LD";949605,20;813648,15
"01-24-11";"1_LH";946721,67;832310,70
"01-24-11";"2_PH";947442,55;827645,07
"01-24-11";"3_PD";951200,74;828207,53
"01-24-11";"4_LD";950479,40;832876,13
"01-24-12";"1_LH";947442,55;827645,07
"01-24-12";"2_PH";948163,44;822979,43
"01-24-12";"3_PD";951922,08;823538,92
"01-24-12";"4_LD";951200,74;828207,53
"01-24-13";"1_LH";948163,44;822979,43
"01-24-13";"2_PH";948884,32;818313,79
"01-24-13";"3_PD";952643,42;818870,32
"01-24-13";"4_LD";951922,08;823538,92
"01-24-14";"1_LH";948884,32;818313,79
"01-24-14";"2_PH";949605,20;813648,15
"01-24-14";"3_PD";953364,76;814201,72
"01-24-14";"4_LD";952643,42;818870,32
"01-24-15";"1_LH";949605,20;813648,15
"01-24-15";"2_PH";950326,09;808982,52
"01-24-15";"3_PD";954086,10;809533,12
"01-24-15";"4_LD";953364,76;814201,72
"01-24-16";"1_LH";950479,40;832876,13
"01-24-16";"2_PH";951200,74;828207,53
"01-24-16";"3_PD";954958,92;828769,99
"01-24-16";"4_LD";954237,13;833441,55
"01-24-17";"1_LH";951200,74;828207,53
"01-24-17";"2_PH";951922,08;823538,92
"01-24-17";"3_PD";955680,72;824098,42
"01-24-17";"4_LD";954958,92;828769,99
"01-24-18";"1_LH";951922,08;823538,92
"01-24-18";"2_PH";952643,42;818870,32
"01-24-18";"3_PD";956402,52;819426,85
"01-24-18";"4_LD";955680,72;824098,42
"01-24-19";"1_LH";952643,42;818870,32
"01-24-19";"2_PH";953364,76;814201,72
"01-24-19";"3_PD";957124,32;814755,29
"01-24-19";"4_LD";956402,52;819426,85
"01-24-20";"1_LH";953364,76;814201,72
"01-24-20";"2_PH";954086,10;809533,12
"01-24-20";"3_PD";957846,12;810083,72
"01-24-20";"4_LD";957124,32;814755,29
"01-24-21";"1_LH";954237,13;833441,55
"01-24-21";"2_PH";954958,92;828769,99
"01-24-21";"3_PD";958717,11;829332,45
"01-24-21";"4_LD";957994,85;834006,98
"01-24-22";"1_LH";954958,92;828769,99
"01-24-22";"2_PH";955680,72;824098,42
"01-24-22";"3_PD";959439,37;824657,91
"01-24-22";"4_LD";958717,11;829332,45
"01-24-23";"1_LH";955680,72;824098,42
"01-24-23";"2_PH";956402,52;819426,85
"01-24-23";"3_PD";960161,63;819983,38
"01-24-23";"4_LD";959439,37;824657,91
"01-24-24";"1_LH";956402,52;819426,85
"01-24-24";"2_PH";957124,32;814755,29
"01-24-24";"3_PD";960883,88;815308,85
"01-24-24";"4_LD";960161,63;819983,38
"01-24-25";"1_LH";957124,32;814755,29
"01-24-25";"2_PH";957846,12;810083,72
"01-24-25";"3_PD";961606,14;810634,32
"01-24-25";"4_LD";960883,88;815308,85
"01-31-01";"1_LH";947160,99;904124,95
"01-31-01";"2_PH";947883,25;899450,42
"01-31-01";"3_PD";951634,57;900057,35
"01-31-01";"4_LD";950911,85;904734,85
"01-31-02";"1_LH";947883,25;899450,42
"01-31-02";"2_PH";948605,51;894775,89
"01-31-02";"3_PD";952357,28;895379,85
"01-31-02";"4_LD";951634,57;900057,35
"01-31-03";"1_LH";948605,51;894775,89
"01-31-03";"2_PH";949327,77;890101,36
"01-31-03";"3_PD";953080,00;890702,36
"01-31-03";"4_LD";952357,28;895379,85
"01-31-04";"1_LH";949327,77;890101,36
"01-31-04";"2_PH";950050,02;885426,82
"01-31-04";"3_PD";953802,71;886024,86
"01-31-04";"4_LD";953080,00;890702,36
"01-31-05";"1_LH";950050,02;885426,82
"01-31-05";"2_PH";950772,28;880752,29
"01-31-05";"3_PD";954525,43;881347,37
"01-31-05";"4_LD";953802,71;886024,86
"01-31-06";"1_LH";950911,85;904734,85
"01-31-06";"2_PH";951634,57;900057,35
"01-31-06";"3_PD";955385,88;900664,28
"01-31-06";"4_LD";954662,71;905344,74
"01-31-07";"1_LH";951634,57;900057,35
"01-31-07";"2_PH";952357,28;895379,85
"01-31-07";"3_PD";956109,05;895983,82
"01-31-07";"4_LD";955385,88;900664,28
"01-31-08";"1_LH";952357,28;895379,85
"01-31-08";"2_PH";953080,00;890702,36
"01-31-08";"3_PD";956832,23;891303,36
"01-31-08";"4_LD";956109,05;895983,82
"01-31-09";"1_LH";953080,00;890702,36
"01-31-09";"2_PH";953802,71;886024,86
"01-31-09";"3_PD";957555,40;886622,90
"01-31-09";"4_LD";956832,23;891303,36
"01-31-10";"1_LH";953802,71;886024,86
"01-31-10";"2_PH";954525,43;881347,37
"01-31-10";"3_PD";958278,57;881942,44
"01-31-10";"4_LD";957555,40;886622,90
"01-31-11";"1_LH";954662,71;905344,74
"01-31-11";"2_PH";955385,88;900664,28
"01-31-11";"3_PD";959137,19;901271,22
"01-31-11";"4_LD";958413,56;905954,64
"01-31-12";"1_LH";955385,88;900664,28
"01-31-12";"2_PH";956109,05;895983,82
"01-31-12";"3_PD";959860,83;896587,79
"01-31-12";"4_LD";959137,19;901271,22
"01-31-13";"1_LH";956109,05;895983,82
"01-31-13";"2_PH";956832,23;891303,36
"01-31-13";"3_PD";960584,46;891904,36
"01-31-13";"4_LD";959860,83;896587,79
"01-31-14";"1_LH";956832,23;891303,36
"01-31-14";"2_PH";957555,40;886622,90
"01-31-14";"3_PD";961308,09;887220,94
"01-31-14";"4_LD";960584,46;891904,36
"01-31-15";"1_LH";957555,40;886622,90
"01-31-15";"2_PH";958278,57;881942,44
"01-31-15";"3_PD";962031,72;882537,51
"01-31-15";"4_LD";961308,09;887220,94
"01-31-16";"1_LH";958413,56;905954,64
"01-31-16";"2_PH";959137,19;901271,22
"01-31-16";"3_PD";962888,51;901878,15
"01-31-16";"4_LD";962164,42;906564,54
"01-31-17";"1_LH";959137,19;901271,22
"01-31-17";"2_PH";959860,83;896587,79
"01-31-17";"3_PD";963612,60;897191,76
"01-31-17";"4_LD";962888,51;901878,15
"01-31-18";"1_LH";959860,83;896587,79
"01-31-18";"2_PH";960584,46;891904,36
"01-31-18";"3_PD";964336,69;892505,37
"01-31-18";"4_LD";963612,60;897191,76
"01-31-19";"1_LH";960584,46;891904,36
"01-31-19";"2_PH";961308,09;887220,94
"01-31-19";"3_PD";965060,78;887818,98
"01-31-19";"4_LD";964336,69;892505,37
"01-31-20";"1_LH";961308,09;887220,94
"01-31-20";"2_PH";962031,72;882537,51
"01-31-20";"3_PD";965784,87;883132,59
"01-31-20";"4_LD";965060,78;887818,98
"01-31-21";"1_LH";962164,42;906564,54
"01-31-21";"2_PH";962888,51;901878,15
"01-31-21";"3_PD";966639,82;902485,08
"01-31-21";"4_LD";965915,28;907174,44
"01-31-22";"1_LH";962888,51;901878,15
"01-31-22";"2_PH";963612,60;897191,76
"01-31-22";"3_PD";967364,37;897795,73
"01-31-22";"4_LD";966639,82;902485,08
"01-31-23";"1_LH";963612,60;897191,76
"01-31-23";"2_PH";964336,69;892505,37
"01-31-23";"3_PD";968088,92;893106,37
"01-31-23";"4_LD";967364,37;897795,73
"01-31-24";"1_LH";964336,69;892505,37
"01-31-24";"2_PH";965060,78;887818,98
"01-31-24";"3_PD";968813,47;888417,01
"01-31-24";"4_LD";968088,92;893106,37
"01-31-25";"1_LH";965060,78;887818,98
"01-31-25";"2_PH";965784,87;883132,59
"01-31-25";"3_PD";969538,02;883727,66
"01-31-25";"4_LD";968813,47;888417,01
"01-32-01";"1_LH";950772,28;880752,29
"01-32-01";"2_PH";951494,54;876077,76
"01-32-01";"3_PD";955248,14;876669,87
"01-32-01";"4_LD";954525,43;881347,37
"01-32-02";"1_LH";951494,54;876077,76
"01-32-02";"2_PH";952216,79;871403,23
"01-32-02";"3_PD";955970,86;871992,37
"01-32-02";"4_LD";955248,14;876669,87
"01-32-03";"1_LH";952216,79;871403,23
"01-32-03";"2_PH";952939,05;866728,70
"01-32-03";"3_PD";956693,57;867314,88
"01-32-03";"4_LD";955970,86;871992,37
"01-32-04";"1_LH";952939,05;866728,70
"01-32-04";"2_PH";953661,31;862054,17
"01-32-04";"3_PD";957416,29;862637,38
"01-32-04";"4_LD";956693,57;867314,88
"01-32-05";"1_LH";953661,31;862054,17
"01-32-05";"2_PH";954383,57;857379,64
"01-32-05";"3_PD";958139,00;857959,88
"01-32-05";"4_LD";957416,29;862637,38
"01-32-06";"1_LH";954525,43;881347,37
"01-32-06";"2_PH";955248,14;876669,87
"01-32-06";"3_PD";959001,75;877261,98
"01-32-06";"4_LD";958278,57;881942,44
"01-32-07";"1_LH";955248,14;876669,87
"01-32-07";"2_PH";955970,86;871992,37
"01-32-07";"3_PD";959724,92;872581,52
"01-32-07";"4_LD";959001,75;877261,98
"01-32-08";"1_LH";955970,86;871992,37
"01-32-08";"2_PH";956693,57;867314,88
"01-32-08";"3_PD";960448,09;867901,06
"01-32-08";"4_LD";959724,92;872581,52
"01-32-09";"1_LH";956693,57;867314,88
"01-32-09";"2_PH";957416,29;862637,38
"01-32-09";"3_PD";961171,27;863220,59
"01-32-09";"4_LD";960448,09;867901,06
"01-32-10";"1_LH";957416,29;862637,38
"01-32-10";"2_PH";958139,00;857959,88
"01-32-10";"3_PD";961894,44;858540,13
"01-32-10";"4_LD";961171,27;863220,59
"01-32-11";"1_LH";958278,57;881942,44
"01-32-11";"2_PH";959001,75;877261,98
"01-32-11";"3_PD";962755,35;877854,09
"01-32-11";"4_LD";962031,72;882537,51
"01-32-12";"1_LH";959001,75;877261,98
"01-32-12";"2_PH";959724,92;872581,52
"01-32-12";"3_PD";963478,98;873170,66
"01-32-12";"4_LD";962755,35;877854,09
"01-32-13";"1_LH";959724,92;872581,52
"01-32-13";"2_PH";960448,09;867901,06
"01-32-13";"3_PD";964202,62;868487,23
"01-32-13";"4_LD";963478,98;873170,66
"01-32-14";"1_LH";960448,09;867901,06
"01-32-14";"2_PH";961171,27;863220,59
"01-32-14";"3_PD";964926,25;863803,81
"01-32-14";"4_LD";964202,62;868487,23
"01-32-15";"1_LH";961171,27;863220,59
"01-32-15";"2_PH";961894,44;858540,13
"01-32-15";"3_PD";965649,88;859120,38
"01-32-15";"4_LD";964926,25;863803,81
"01-32-16";"1_LH";962031,72;882537,51
"01-32-16";"2_PH";962755,35;877854,09
"01-32-16";"3_PD";966508,96;878446,19
"01-32-16";"4_LD";965784,87;883132,59
"01-32-17";"1_LH";962755,35;877854,09
"01-32-17";"2_PH";963478,98;873170,66
"01-32-17";"3_PD";967233,05;873759,80
"01-32-17";"4_LD";966508,96;878446,19
"01-32-18";"1_LH";963478,98;873170,66
"01-32-18";"2_PH";964202,62;868487,23
"01-32-18";"3_PD";967957,14;869073,41
"01-32-18";"4_LD";967233,05;873759,80
"01-32-19";"1_LH";964202,62;868487,23
"01-32-19";"2_PH";964926,25;863803,81
"01-32-19";"3_PD";968681,23;864387,02
"01-32-19";"4_LD";967957,14;869073,41
"01-32-20";"1_LH";964926,25;863803,81
"01-32-20";"2_PH";965649,88;859120,38
"01-32-20";"3_PD";969405,32;859700,63
"01-32-20";"4_LD";968681,23;864387,02
"01-32-21";"1_LH";965784,87;883132,59
"01-32-21";"2_PH";966508,96;878446,19
"01-32-21";"3_PD";970262,56;879038,30
"01-32-21";"4_LD";969538,02;883727,66
"01-32-22";"1_LH";966508,96;878446,19
"01-32-22";"2_PH";967233,05;873759,80
"01-32-22";"3_PD";970987,11;874348,95
"01-32-22";"4_LD";970262,56;879038,30
"01-32-23";"1_LH";967233,05;873759,80
"01-32-23";"2_PH";967957,14;869073,41
"01-32-23";"3_PD";971711,66;869659,59
"01-32-23";"4_LD";970987,11;874348,95
"01-32-24";"1_LH";967957,14;869073,41
"01-32-24";"2_PH";968681,23;864387,02
"01-32-24";"3_PD";972436,21;864970,24
"01-32-24";"4_LD";971711,66;869659,59
"01-32-25";"1_LH";968681,23;864387,02
"01-32-25";"2_PH";969405,32;859700,63
"01-32-25";"3_PD";973160,75;860280,88
"01-32-25";"4_LD";972436,21;864970,24
"01-33-01";"1_LH";965915,28;907174,44
"01-33-01";"2_PH";966639,82;902485,08
"01-33-01";"3_PD";970391,14;903092,01
"01-33-01";"4_LD";969666,13;907784,33
"01-33-02";"1_LH";966639,82;902485,08
"01-33-02";"2_PH";967364,37;897795,73
"01-33-02";"3_PD";971116,14;898399,69
"01-33-02";"4_LD";970391,14;903092,01
"01-33-03";"1_LH";967364,37;897795,73
"01-33-03";"2_PH";968088,92;893106,37
"01-33-03";"3_PD";971841,15;893707,37
"01-33-03";"4_LD";971116,14;898399,69
"01-33-04";"1_LH";968088,92;893106,37
"01-33-04";"2_PH";968813,47;888417,01
"01-33-04";"3_PD";972566,16;889015,05
"01-33-04";"4_LD";971841,15;893707,37
"01-33-05";"1_LH";968813,47;888417,01
"01-33-05";"2_PH";969538,02;883727,66
"01-33-05";"3_PD";973291,16;884322,73
"01-33-05";"4_LD";972566,16;889015,05
"01-33-06";"1_LH";969666,13;907784,33
"01-33-06";"2_PH";970391,14;903092,01
"01-33-06";"3_PD";974142,45;903698,95
"01-33-06";"4_LD";973416,99;908394,23
"01-33-07";"1_LH";970391,14;903092,01
"01-33-07";"2_PH";971116,14;898399,69
"01-33-07";"3_PD";974867,92;899003,66
"01-33-07";"4_LD";974142,45;903698,95
"01-33-08";"1_LH";971116,14;898399,69
"01-33-08";"2_PH";971841,15;893707,37
"01-33-08";"3_PD";975593,38;894308,38
"01-33-08";"4_LD";974867,92;899003,66
"01-33-09";"1_LH";971841,15;893707,37
"01-33-09";"2_PH";972566,16;889015,05
"01-33-09";"3_PD";976318,85;889613,09
"01-33-09";"4_LD";975593,38;894308,38
"01-33-10";"1_LH";972566,16;889015,05
"01-33-10";"2_PH";973291,16;884322,73
"01-33-10";"3_PD";977044,31;884917,81
"01-33-10";"4_LD";976318,85;889613,09
"01-33-11";"1_LH";973416,99;908394,23
"01-33-11";"2_PH";974142,45;903698,95
"01-33-11";"3_PD";977893,77;904305,88
"01-33-11";"4_LD";977167,85;909004,13
"01-33-12";"1_LH";974142,45;903698,95
"01-33-12";"2_PH";974867,92;899003,66
"01-33-12";"3_PD";978619,69;899607,63
"01-33-12";"4_LD";977893,77;904305,88
"01-33-13";"1_LH";974867,92;899003,66
"01-33-13";"2_PH";975593,38;894308,38
"01-33-13";"3_PD";979345,61;894909,38
"01-33-13";"4_LD";978619,69;899607,63
"01-33-14";"1_LH";975593,38;894308,38
"01-33-14";"2_PH";976318,85;889613,09
"01-33-14";"3_PD";980071,53;890211,13
"01-33-14";"4_LD";979345,61;894909,38
"01-33-15";"1_LH";976318,85;889613,09
"01-33-15";"2_PH";977044,31;884917,81
"01-33-15";"3_PD";980797,46;885512,88
"01-33-15";"4_LD";980071,53;890211,13
"01-33-16";"1_LH";977167,85;909004,13
"01-33-16";"2_PH";977893,77;904305,88
"01-33-16";"3_PD";981645,08;904912,81
"01-33-16";"4_LD";980918,70;909614,03
"01-33-17";"1_LH";977893,77;904305,88
"01-33-17";"2_PH";978619,69;899607,63
"01-33-17";"3_PD";982371,46;900211,60
"01-33-17";"4_LD";981645,08;904912,81
"01-33-18";"1_LH";978619,69;899607,63
"01-33-18";"2_PH";979345,61;894909,38
"01-33-18";"3_PD";983097,84;895510,38
"01-33-18";"4_LD";982371,46;900211,60
"01-33-19";"1_LH";979345,61;894909,38
"01-33-19";"2_PH";980071,53;890211,13
"01-33-19";"3_PD";983824,22;890809,17
"01-33-19";"4_LD";983097,84;895510,38
"01-33-20";"1_LH";980071,53;890211,13
"01-33-20";"2_PH";980797,46;885512,88
"01-33-20";"3_PD";984550,60;886107,95
"01-33-20";"4_LD";983824,22;890809,17
"01-33-21";"1_LH";980918,70;909614,03
"01-33-21";"2_PH";981645,08;904912,81
"01-33-21";"3_PD";985396,40;905519,74
"01-33-21";"4_LD";984669,56;910223,92
"01-33-22";"1_LH";981645,08;904912,81
"01-33-22";"2_PH";982371,46;900211,60
"01-33-22";"3_PD";986123,24;900815,56
"01-33-22";"4_LD";985396,40;905519,74
"01-33-23";"1_LH";982371,46;900211,60
"01-33-23";"2_PH";983097,84;895510,38
"01-33-23";"3_PD";986850,07;896111,38
"01-33-23";"4_LD";986123,24;900815,56
"01-33-24";"1_LH";983097,84;895510,38
"01-33-24";"2_PH";983824,22;890809,17
"01-33-24";"3_PD";987576,91;891407,20
"01-33-24";"4_LD";986850,07;896111,38
"01-33-25";"1_LH";983824,22;890809,17
"01-33-25";"2_PH";984550,60;886107,95
"01-33-25";"3_PD";988303,75;886703,02
"01-33-25";"4_LD";987576,91;891407,20
"01-34-01";"1_LH";969538,02;883727,66
"01-34-01";"2_PH";970262,56;879038,30
"01-34-01";"3_PD";974016,17;879630,41
"01-34-01";"4_LD";973291,16;884322,73
"01-34-02";"1_LH";970262,56;879038,30
"01-34-02";"2_PH";970987,11;874348,95
"01-34-02";"3_PD";974741,17;874938,09
"01-34-02";"4_LD";974016,17;879630,41
"01-34-03";"1_LH";970987,11;874348,95
"01-34-03";"2_PH";971711,66;869659,59
"01-34-03";"3_PD";975466,18;870245,77
"01-34-03";"4_LD";974741,17;874938,09
"01-34-04";"1_LH";971711,66;869659,59
"01-34-04";"2_PH";972436,21;864970,24
"01-34-04";"3_PD";976191,19;865553,45
"01-34-04";"4_LD";975466,18;870245,77
"01-34-05";"1_LH";972436,21;864970,24
"01-34-05";"2_PH";973160,75;860280,88
"01-34-05";"3_PD";976916,19;860861,13
"01-34-05";"4_LD";976191,19;865553,45
"01-34-06";"1_LH";973291,16;884322,73
"01-34-06";"2_PH";974016,17;879630,41
"01-34-06";"3_PD";977769,77;880222,52
"01-34-06";"4_LD";977044,31;884917,81
"01-34-07";"1_LH";974016,17;879630,41
"01-34-07";"2_PH";974741,17;874938,09
"01-34-07";"3_PD";978495,24;875527,23
"01-34-07";"4_LD";977769,77;880222,52
"01-34-08";"1_LH";974741,17;874938,09
"01-34-08";"2_PH";975466,18;870245,77
"01-34-08";"3_PD";979220,70;870831,95
"01-34-08";"4_LD";978495,24;875527,23
"01-34-09";"1_LH";975466,18;870245,77
"01-34-09";"2_PH";976191,19;865553,45
"01-34-09";"3_PD";979946,17;866136,66
"01-34-09";"4_LD";979220,70;870831,95
"01-34-10";"1_LH";976191,19;865553,45
"01-34-10";"2_PH";976916,19;860861,13
"01-34-10";"3_PD";980671,63;861441,38
"01-34-10";"4_LD";979946,17;866136,66
"01-34-11";"1_LH";977044,31;884917,81
"01-34-11";"2_PH";977769,77;880222,52
"01-34-11";"3_PD";981523,38;880814,63
"01-34-11";"4_LD";980797,46;885512,88
"01-34-12";"1_LH";977769,77;880222,52
"01-34-12";"2_PH";978495,24;875527,23
"01-34-12";"3_PD";982249,30;876116,38
"01-34-12";"4_LD";981523,38;880814,63
"01-34-13";"1_LH";978495,24;875527,23
"01-34-13";"2_PH";979220,70;870831,95
"01-34-13";"3_PD";982975,22;871418,13
"01-34-13";"4_LD";982249,30;876116,38
"01-34-14";"1_LH";979220,70;870831,95
"01-34-14";"2_PH";979946,17;866136,66
"01-34-14";"3_PD";983701,14;866719,88
"01-34-14";"4_LD";982975,22;871418,13
"01-34-15";"1_LH";979946,17;866136,66
"01-34-15";"2_PH";980671,63;861441,38
"01-34-15";"3_PD";984427,07;862021,63
"01-34-15";"4_LD";983701,14;866719,88
"01-34-16";"1_LH";980797,46;885512,88
"01-34-16";"2_PH";981523,38;880814,63
"01-34-16";"3_PD";985276,98;881406,74
"01-34-16";"4_LD";984550,60;886107,95
"01-34-17";"1_LH";981523,38;880814,63
"01-34-17";"2_PH";982249,30;876116,38
"01-34-17";"3_PD";986003,36;876705,52
"01-34-17";"4_LD";985276,98;881406,74
"01-34-18";"1_LH";982249,30;876116,38
"01-34-18";"2_PH";982975,22;871418,13
"01-34-18";"3_PD";986729,74;872004,31
"01-34-18";"4_LD";986003,36;876705,52
"01-34-19";"1_LH";982975,22;871418,13
"01-34-19";"2_PH";983701,14;866719,88
"01-34-19";"3_PD";987456,12;867303,09
"01-34-19";"4_LD";986729,74;872004,31
"01-34-20";"1_LH";983701,14;866719,88
"01-34-20";"2_PH";984427,07;862021,63
"01-34-20";"3_PD";988182,50;862601,88
"01-34-20";"4_LD";987456,12;867303,09
"01-34-21";"1_LH";984550,60;886107,95
"01-34-21";"2_PH";985276,98;881406,74
"01-34-21";"3_PD";989030,59;881998,85
"01-34-21";"4_LD";988303,75;886703,02
